audio_path,transcript,duration
timit/data/TRAIN/DR6/MSMR0/SI1150.WAV,with those paintings of big constructions crashing down he felt he could stop,83661
timit/data/TRAIN/DR6/MSMR0/SX415.WAV,move the garbage nearer to the large window,38810
timit/data/TRAIN/DR6/MSMR0/SX145.WAV,too much curiosity can get you into trouble,46388
timit/data/TRAIN/DR6/MSMR0/SI1405.WAV,and the law virtually ignored the situation,42906
timit/data/TRAIN/DR6/MSMR0/SX55.WAV,the lack of heat compounded the tenants grievances,45056
timit/data/TRAIN/DR6/MSMR0/SI775.WAV,thread matching yarn in tapestry needle,40960
timit/data/TRAIN/DR6/MSMR0/SX235.WAV,i itemize all accounts in my agency,47309
timit/data/TRAIN/DR6/MSMR0/SX325.WAV,the full moon shone brightly that night,37069
timit/data/TRAIN/DR6/FMJU0/SX39.WAV,barbs gold bracelet was a graduation present,49152
timit/data/TRAIN/DR6/FMJU0/SX129.WAV,angora cats are furrier than siamese,51508
timit/data/TRAIN/DR6/FMJU0/SX399.WAV,they assume no burglar will ever enter here,40960
timit/data/TRAIN/DR6/FMJU0/SX219.WAV,nonprofit organizations have frequent fund raisers,48333
timit/data/TRAIN/DR6/FMJU0/SI759.WAV,trim excess clay away from outer edges,52429
timit/data/TRAIN/DR6/FMJU0/SI1389.WAV,a clearly recognized exception is a statutory merger or consolidation,76493
timit/data/TRAIN/DR6/FMJU0/SX309.WAV,the proof that you are seeking is not available in books,53965
timit/data/TRAIN/DR6/FMJU0/SI2019.WAV,later you shall know it better,31642
timit/data/TRAIN/DR6/FKLC1/SI1678.WAV,twice he nearly fell,29901
timit/data/TRAIN/DR6/FKLC1/SX328.WAV,gregory and tom chose to watch cartoons in the afternoon,52839
timit/data/TRAIN/DR6/FKLC1/SX238.WAV,a doctor was in the ambulance with the patient,43520
timit/data/TRAIN/DR6/FKLC1/SX58.WAV,we experience distress and frustration obtaining our degrees,63591
timit/data/TRAIN/DR6/FKLC1/SX148.WAV,most precincts had a third of the votes counted,44647
timit/data/TRAIN/DR6/FKLC1/SI2308.WAV,may i get some more cookies nora,29082
timit/data/TRAIN/DR6/FKLC1/SX418.WAV,iris thinks this zoo has eleven spanish zebras,56423
timit/data/TRAIN/DR6/FKLC1/SI1048.WAV,the library has open shelves even in the unbound periodical stockroom,73524
timit/data/TRAIN/DR1/FECD0/SX338.WAV,the dark murky lagoon wound around for miles,53146
timit/data/TRAIN/DR1/FECD0/SX248.WAV,reading in poor light gives you eyestrain,48845
timit/data/TRAIN/DR1/FECD0/SI2048.WAV,the kid has no manners boys,41677
timit/data/TRAIN/DR1/FECD0/SX428.WAV,a crab challenged me but a quick stab vanquished him,58676
timit/data/TRAIN/DR1/FECD0/SX158.WAV,the drunkard is a social outcast,41165
timit/data/TRAIN/DR1/FECD0/SI1418.WAV,personal predispositions tend to blunt the ear and in turn the voice as well,89191
timit/data/TRAIN/DR1/FECD0/SI788.WAV,we have become amateur insurance experts and finefeathered yard birds,82535
timit/data/TRAIN/DR1/FECD0/SX68.WAV,upgrade your status to reflect your wealth,47207
timit/data/TRAIN/DR1/MDAC0/SX271.WAV,be careful not to plow over the flower beds,38708
timit/data/TRAIN/DR1/MDAC0/SI631.WAV,program note reads as follows take hands this urgent visage beckons us,82228
timit/data/TRAIN/DR1/MDAC0/SX361.WAV,the speech symposium might begin monday,41472
timit/data/TRAIN/DR1/MDAC0/SX91.WAV,the misprint provoked an immediate disclaimer,36967
timit/data/TRAIN/DR1/MDAC0/SX181.WAV,rich looked for spotted hyenas and jaguars on the safari,63591
timit/data/TRAIN/DR1/MDAC0/SI1837.WAV,her hum became a gurgle of surprise,35636
timit/data/TRAIN/DR1/MDAC0/SI1261.WAV,in two cases airplanes only were indicated,43725
timit/data/TRAIN/DR1/MDAC0/SX451.WAV,the thick elm forest was nearly overwhelmed by dutch elm disease,60928
timit/data/TRAIN/DR1/MPSW0/SI1697.WAV,would have been easy to identify as opium by its odor,39015
timit/data/TRAIN/DR1/MPSW0/SX167.WAV,employee layoffs coincided with the companys reorganization,46490
timit/data/TRAIN/DR1/MPSW0/SX77.WAV,bagpipes and bongos are musical instruments,39629
timit/data/TRAIN/DR1/MPSW0/SX437.WAV,they used an aggressive policeman to flag thoughtless motorists,49152
timit/data/TRAIN/DR1/MPSW0/SI2327.WAV,im sorry but i shall have to search this house,33383
timit/data/TRAIN/DR1/MPSW0/SX24.WAV,although always alone we survive,29799
timit/data/TRAIN/DR1/MPSW0/SI1067.WAV,their gait is impossible to convey in words,37581
timit/data/TRAIN/DR1/MPSW0/SX257.WAV,we are open every monday evening,32564
timit/data/TRAIN/DR1/FMEM0/SX117.WAV,the mango and the papaya are in a bowl,51712
timit/data/TRAIN/DR1/FMEM0/SI2007.WAV,to his puzzlement there suddenly was no haze,56730
timit/data/TRAIN/DR1/FMEM0/SX207.WAV,do you hear the sleigh bells ringing,33076
timit/data/TRAIN/DR1/FMEM0/SI747.WAV,add remaining ingredients and bring to a boil,48436
timit/data/TRAIN/DR1/FMEM0/SX387.WAV,the giant redwoods shimmered in the glistening sun,60724
timit/data/TRAIN/DR1/FMEM0/SI1377.WAV,as these maladies overlap so must the cure,61850
timit/data/TRAIN/DR1/FMEM0/SX333.WAV,an adult male baboons teeth are not suitable for eating shellfish,82228
timit/data/TRAIN/DR1/FMEM0/SX297.WAV,rockandroll music has a great rhythm,43111
timit/data/TRAIN/DR1/FKFB0/SX258.WAV,the essay undeniably reflects our view ably,54887
timit/data/TRAIN/DR1/FKFB0/SI2238.WAV,his lips felt glued together,35226
timit/data/TRAIN/DR1/FKFB0/SI1608.WAV,she smiled and teeth gleamed in her beautifully modeled olive face,76391
timit/data/TRAIN/DR1/FKFB0/SX438.WAV,shell shock caused by shrapnel is sometimes cured through group therapy,102093
timit/data/TRAIN/DR1/FKFB0/SX348.WAV,ill have a scoop of that exotic purple and turquoise sherbet,59290
timit/data/TRAIN/DR1/FKFB0/SX78.WAV,doctors prescribe drugs too freely,39527
timit/data/TRAIN/DR1/FKFB0/SI978.WAV,for girls the overprotection is far more pervasive,56935
timit/data/TRAIN/DR1/FKFB0/SX168.WAV,who took the kayak down the bayou,37581
timit/data/TRAIN/DR1/MWAD0/SX72.WAV,spring street is straight ahead,22938
timit/data/TRAIN/DR1/MWAD0/SX162.WAV,her auburn hair reminded him of autumn leaves,37684
timit/data/TRAIN/DR1/MWAD0/SI1749.WAV,nevertheless its true,18842
timit/data/TRAIN/DR1/MWAD0/SI2322.WAV,he told me so today coming up on the train,37274
timit/data/TRAIN/DR1/MWAD0/SX342.WAV,take charge of choosing her brides maids gowns,38708
timit/data/TRAIN/DR1/MWAD0/SX432.WAV,coffee is grown on steep junglelike slopes in temperate zones,54068
timit/data/TRAIN/DR1/MWAD0/SX252.WAV,the gorgeous butterfly ate a lot of nectar,33485
timit/data/TRAIN/DR1/MWAD0/SI1062.WAV,vital questions would be quickly answered according to a preprepared agenda,51200
timit/data/TRAIN/DR1/FTBR0/SX111.WAV,his sudden departure shocked the cast,40039
timit/data/TRAIN/DR1/FTBR0/SX201.WAV,approach your interview with statuesque composure,47821
timit/data/TRAIN/DR1/FTBR0/SI1402.WAV,we do not arrive at spatial images by means of the sense of touch by itself,71988
timit/data/TRAIN/DR1/FTBR0/SX381.WAV,we welcome many new students each year,39732
timit/data/TRAIN/DR1/FTBR0/SX291.WAV,the avalanche triggered a minor earthquake,39424
timit/data/TRAIN/DR1/FTBR0/SI921.WAV,differences were related to social economic and educational backgrounds,66663
timit/data/TRAIN/DR1/FTBR0/SI2181.WAV,part collie part wirehaired terrier,39322
timit/data/TRAIN/DR1/FTBR0/SX21.WAV,alfalfa is healthy for you,34816
timit/data/TRAIN/DR1/FVFB0/SX312.WAV,those answers will be straightforward if you think them through carefully first,60724
timit/data/TRAIN/DR1/FVFB0/SX402.WAV,well serve rhubarb pie after rachels talk,36557
timit/data/TRAIN/DR1/FVFB0/SI1032.WAV,it was the story of the rhinoceros fight all over again,45159
timit/data/TRAIN/DR1/FVFB0/SX42.WAV,biblical scholars argue history,30618
timit/data/TRAIN/DR1/FVFB0/SX222.WAV,you always come up with pathological examples,40551
timit/data/TRAIN/DR1/FVFB0/SI2292.WAV,is it anything like cookedover oatmeal,28058
timit/data/TRAIN/DR1/FVFB0/SX132.WAV,publicity and notoriety go hand in hand,39834
timit/data/TRAIN/DR1/FVFB0/SI1510.WAV,a flash illumined the trees as a crooked bolt twigged in several directions,64717
timit/data/TRAIN/DR1/MPGR0/SI780.WAV,the side ones are halfinch narrower,36864
timit/data/TRAIN/DR1/MPGR0/SX60.WAV,the legislature met to judge the state of public education,49562
timit/data/TRAIN/DR1/MPGR0/SX150.WAV,vietnamese cuisine is exquisite,27341
timit/data/TRAIN/DR1/MPGR0/SX420.WAV,seamstresses attach zippers with a thimble needle and thread,59290
timit/data/TRAIN/DR1/MPGR0/SI2040.WAV,his comrades were all dead,27341
timit/data/TRAIN/DR1/MPGR0/SI1410.WAV,we will achieve a more vivid sense of what it is by realizing what it is not,65639
timit/data/TRAIN/DR1/MPGR0/SX330.WAV,count the number of teaspoons of soysauce that you add,48845
timit/data/TRAIN/DR1/MPGR0/SX240.WAV,its not easy to create illuminating examples,42189
timit/data/TRAIN/DR1/MMGG0/SX449.WAV,ralph prepared red snapper with fresh lemon sauce for dinner,68404
timit/data/TRAIN/DR1/MMGG0/SI1079.WAV,boys and men go along the riverbank or to the alcoves in the top arcade,74138
timit/data/TRAIN/DR1/MMGG0/SI1709.WAV,those lovely whorls he chortled,33178
timit/data/TRAIN/DR1/MMGG0/SX359.WAV,the system may break down soon so save your files frequently,54170
timit/data/TRAIN/DR1/MMGG0/SX89.WAV,its hard to tell an original from a forgery,37786
timit/data/TRAIN/DR1/MMGG0/SI2339.WAV,gosh the house does look like a morgue though,37069
timit/data/TRAIN/DR1/MMGG0/SX179.WAV,we could barely see the fjords through the snow flurries,48333
timit/data/TRAIN/DR1/MMGG0/SX269.WAV,do atypical farmers grow oats,33895
timit/data/TRAIN/DR1/FSAH0/SI1244.WAV,the sculptor looked at him bugeyed and amazed angry,56628
timit/data/TRAIN/DR1/FSAH0/SI1874.WAV,he might say or do something foolish,41472
timit/data/TRAIN/DR1/FSAH0/SX164.WAV,curiosity and mediocrity seldom coexist,46900
timit/data/TRAIN/DR1/FSAH0/SX74.WAV,an official deadline cannot be postponed,42496
timit/data/TRAIN/DR1/FSAH0/SX344.WAV,i know i didnt meet her early enough,32871
timit/data/TRAIN/DR1/FSAH0/SX434.WAV,each stag surely finds a big fawn,42189
timit/data/TRAIN/DR1/FSAH0/SI614.WAV,this big flexible voice with uncommon range has been superbly disciplined,74957
timit/data/TRAIN/DR1/FSAH0/SX327.WAV,al received a joint appointment in the biology and engineering departments,79975
timit/data/TRAIN/DR1/MRAI0/SI792.WAV,but fenced or unfenced no poolside is the place for running or horseplay,78439
timit/data/TRAIN/DR1/MRAI0/SX72.WAV,spring street is straight ahead,35738
timit/data/TRAIN/DR1/MRAI0/SX162.WAV,her auburn hair reminded him of autumn leaves,50279
timit/data/TRAIN/DR1/MRAI0/SI1954.WAV,honey he whispered,24064
timit/data/TRAIN/DR1/MRAI0/SX342.WAV,take charge of choosing her brides maids gowns,53351
timit/data/TRAIN/DR1/MRAI0/SX432.WAV,coffee is grown on steep junglelike slopes in temperate zones,70247
timit/data/TRAIN/DR1/MRAI0/SI2052.WAV,the entire length of the street could be raked with rifle fire from this barn,71578
timit/data/TRAIN/DR1/MRAI0/SX252.WAV,the gorgeous butterfly ate a lot of nectar,40551
timit/data/TRAIN/DR1/MWAR0/SI1045.WAV,it offered to surrender its right to exclusive trade but asked an indemnity,76288
timit/data/TRAIN/DR1/MWAR0/SX415.WAV,move the garbage nearer to the large window,38810
timit/data/TRAIN/DR1/MWAR0/SI2305.WAV,as you can count on me to do the same,36967
timit/data/TRAIN/DR1/MWAR0/SX145.WAV,too much curiosity can get you into trouble,43930
timit/data/TRAIN/DR1/MWAR0/SX55.WAV,the lack of heat compounded the tenants grievances,52941
timit/data/TRAIN/DR1/MWAR0/SX235.WAV,i itemize all accounts in my agency,43725
timit/data/TRAIN/DR1/MWAR0/SX325.WAV,the full moon shone brightly that night,35943
timit/data/TRAIN/DR1/MWAR0/SI1675.WAV,the body was heavier than he had anticipated,43930
timit/data/TRAIN/DR1/MTRR0/SX288.WAV,brush fires are common in the dry underbrush of nevada,53248
timit/data/TRAIN/DR1/MTRR0/SX198.WAV,norwegian sweaters are made of lambs wool,41063
timit/data/TRAIN/DR1/MTRR0/SX378.WAV,i just saw jim near the new archeological museum,55501
timit/data/TRAIN/DR1/MTRR0/SI1548.WAV,yall wanna walk  walk he said,37684
timit/data/TRAIN/DR1/MTRR0/SX18.WAV,alimony harms a divorced mans wealth,44442
timit/data/TRAIN/DR1/MTRR0/SI918.WAV,we know that actors can learn to portray a wide variety of character roles,66048
timit/data/TRAIN/DR1/MTRR0/SX108.WAV,his scalp was blistered from todays hot sun,44749
timit/data/TRAIN/DR1/MTRR0/SI2178.WAV,her cough sounded like cloth ripping,43316
timit/data/TRAIN/DR1/FETB0/SI518.WAV,higher toll rates also are helping boost revenues,55706
timit/data/TRAIN/DR1/FETB0/SX338.WAV,the dark murky lagoon wound around for miles,50996
timit/data/TRAIN/DR1/FETB0/SX248.WAV,reading in poor light gives you eyestrain,42189
timit/data/TRAIN/DR1/FETB0/SX428.WAV,a crab challenged me but a quick stab vanquished him,54887
timit/data/TRAIN/DR1/FETB0/SX158.WAV,the drunkard is a social outcast,35840
timit/data/TRAIN/DR1/FETB0/SI1778.WAV,women didnt use white face powder nowadays he recalled,56423
timit/data/TRAIN/DR1/FETB0/SI1148.WAV,change involves the displacement of form,41063
timit/data/TRAIN/DR1/FETB0/SX68.WAV,upgrade your status to reflect your wealth,42906
timit/data/TRAIN/DR1/FJSP0/SX264.WAV,we saw eight tiny icicles below our roof,46183
timit/data/TRAIN/DR1/FJSP0/SI1434.WAV,conceivably the submarine defense problem can be solved by sufficient forces,70144
timit/data/TRAIN/DR1/FJSP0/SX174.WAV,the haunted house was a hit due to outstanding audiovisual effects,61133
timit/data/TRAIN/DR1/FJSP0/SI804.WAV,this is particularly true in site selection,40039
timit/data/TRAIN/DR1/FJSP0/SI1763.WAV,thats your headache,19764
timit/data/TRAIN/DR1/FJSP0/SX84.WAV,cooperation along with understanding alleviate dispute,55399
timit/data/TRAIN/DR1/FJSP0/SX354.WAV,a lawyer was appointed to execute her will,43828
timit/data/TRAIN/DR1/FJSP0/SX444.WAV,the toddler found a clamshell near the camp site,46183
timit/data/TRAIN/DR1/FCJF0/SX307.WAV,the meeting is now adjourned,23143
timit/data/TRAIN/DR1/FCJF0/SI1657.WAV,or borrow some money from someone and go home by bus,45466
timit/data/TRAIN/DR1/FCJF0/SI1027.WAV,even then if she took one step forward he could catch her,49460
timit/data/TRAIN/DR1/FCJF0/SX217.WAV,how permanent are their records,27751
timit/data/TRAIN/DR1/FCJF0/SX397.WAV,tim takes sheila to see movies twice a week,39220
timit/data/TRAIN/DR1/FCJF0/SX127.WAV,the emperor had a mean temper,24679
timit/data/TRAIN/DR1/FCJF0/SI648.WAV,a sailboat may have a bone in her teeth one minute and lie becalmed the next,57856
timit/data/TRAIN/DR1/FCJF0/SX37.WAV,critical equipment needs proper maintenance,36250
timit/data/TRAIN/DR1/FDAW0/SX416.WAV,a huge power outage rarely occurs,41780
timit/data/TRAIN/DR1/FDAW0/SX146.WAV,cyclical programs will never compile,42087
timit/data/TRAIN/DR1/FDAW0/SX56.WAV,academic aptitude guarantees your diploma,48436
timit/data/TRAIN/DR1/FDAW0/SX236.WAV,clear pronunciation is appreciated,40141
timit/data/TRAIN/DR1/FDAW0/SI1406.WAV,receiving no answer they set the fire,40653
timit/data/TRAIN/DR1/FDAW0/SX326.WAV,steve collects rare and novel coins,45978
timit/data/TRAIN/DR1/FDAW0/SI1271.WAV,this has been attributed to helium film flow in the vapor pressure thermometer,77824
timit/data/TRAIN/DR1/FDAW0/SI2036.WAV,as his feet slowed he felt ashamed of the panic and resolved to make a stand,76698
timit/data/TRAIN/DR1/MTPF0/SI1865.WAV,now theres nothin left of me,37479
timit/data/TRAIN/DR1/MTPF0/SX65.WAV,challenge each generals intelligence,30925
timit/data/TRAIN/DR1/MTPF0/SI1235.WAV,we often say of a person that he looks young for his age or old for his age,52634
timit/data/TRAIN/DR1/MTPF0/SI605.WAV,we would lose our export markets and deny ourselves the imports we need,55194
timit/data/TRAIN/DR1/MTPF0/SX155.WAV,the water contained too much chlorine and stung his eyes,39834
timit/data/TRAIN/DR1/MTPF0/SX425.WAV,movies never have enough villains,26829
timit/data/TRAIN/DR1/MTPF0/SX245.WAV,does hindu ideology honor cows,54170
timit/data/TRAIN/DR1/MTPF0/SX335.WAV,gus saw pine trees and redwoods on his walk through sequoia national forest,61748
timit/data/TRAIN/DR1/MGRL0/SI1497.WAV,from childhood he had known all about knives,38196
timit/data/TRAIN/DR1/MGRL0/SI867.WAV,a complete plan we have made limited application of the parallel ladder plan,61645
timit/data/TRAIN/DR1/MGRL0/SX417.WAV,valley lodge yearly celebrates the first calf born,47412
timit/data/TRAIN/DR1/MGRL0/SX147.WAV,correct execution of my instructions is crucial,40141
timit/data/TRAIN/DR1/MGRL0/SX237.WAV,the courier was a dwarf,20173
timit/data/TRAIN/DR1/MGRL0/SX57.WAV,the prowler wore a ski mask for disguise,32256
timit/data/TRAIN/DR1/MGRL0/SI2127.WAV,the guttural language from the ghetto stopped,44135
timit/data/TRAIN/DR1/MGRL0/SX327.WAV,al received a joint appointment in the biology and the engineering departments,87757
timit/data/TRAIN/DR1/MTJS0/SX112.WAV,tugboats are capable of hauling huge loads,53658
timit/data/TRAIN/DR1/MTJS0/SI1192.WAV,so of course he stayed put,37786
timit/data/TRAIN/DR1/MTJS0/SX202.WAV,how much allowance do you get,34919
timit/data/TRAIN/DR1/MTJS0/SI1822.WAV,but to the infuriation of scientists for no known reason not all of them did,92980
timit/data/TRAIN/DR1/MTJS0/SI562.WAV,family loyalties and cooperative work have been unbroken for generations,78029
timit/data/TRAIN/DR1/MTJS0/SX382.WAV,george is paranoid about a future gas shortage,65024
timit/data/TRAIN/DR1/MTJS0/SX292.WAV,these exclusive documents must be locked up at all times,60109
timit/data/TRAIN/DR1/MTJS0/SX22.WAV,when all else fails use force,34304
timit/data/TRAIN/DR1/MMRP0/SX414.WAV,irish youngsters eat fresh kippers for breakfast,54784
timit/data/TRAIN/DR1/MMRP0/SX144.WAV,the willowy woman wore a muskrat coat,50688
timit/data/TRAIN/DR1/MMRP0/SX234.WAV,the paper boy bought two apples and three ices,55706
timit/data/TRAIN/DR1/MMRP0/SI774.WAV,place work on a flat surface and smooth out,56116
timit/data/TRAIN/DR1/MMRP0/SX54.WAV,the eastern coast is a place for pure pleasure and excitement,61952
timit/data/TRAIN/DR1/MMRP0/SI2034.WAV,make it come off all right,25088
timit/data/TRAIN/DR1/MMRP0/SX324.WAV,the local drugstore was charged with illegally dispensing tranquilizers,73933
timit/data/TRAIN/DR1/MMRP0/SI717.WAV,now here is truly a marvel,39834
timit/data/TRAIN/DR1/FSJK1/SX305.WAV,cottage cheese with chives is delicious,39629
timit/data/TRAIN/DR1/FSJK1/SI696.WAV,some have walked through pain and sorrow to bring you their message of hope,56525
timit/data/TRAIN/DR1/FSJK1/SI1025.WAV,nice country to meet a lion in face to face,49972
timit/data/TRAIN/DR1/FSJK1/SX215.WAV,the sermon emphasized the need for affirmative action,48026
